key;rule;severity;component;project;hash;status;effort;debt;creation_date;update_date;close_date;type;resolution;assignee
AXj03ws8HdM9ii50m-d-;typescript:S3776;CRITICAL;brave_brave-core:components/brave_rewards/resources/shared/lib/locale_context.ts;brave_brave-core;d5c44263fcc7232501459d52530c4d7d;OPEN;6min;6min;2021-04-14T22:58:17+0200;2022-05-20T14:52:43+0200;;CODE_SMELL;;
AXjwIPgTtesEcbWBnPB5;typescript:S3776;CRITICAL;brave_brave-core:components/brave_extension/extension/brave_extension/content_element_picker.ts;brave_brave-core;db4eee23714f0d4e7347e7f3e3dadc59;OPEN;39min;39min;2021-04-14T19:56:38+0200;2021-04-14T19:59:07+0200;;CODE_SMELL;;
AXjwIPgTtesEcbWBnPB6;typescript:S1135;INFO;brave_brave-core:components/brave_extension/extension/brave_extension/content_element_picker.ts;brave_brave-core;ace27e5d5c7c8d278939db04f233a0c3;OPEN;0min;0min;2021-04-14T19:56:38+0200;2021-06-30T12:30:32+0200;;CODE_SMELL;;
AXjwIPgTtesEcbWBnPB7;typescript:S1135;INFO;brave_brave-core:components/brave_extension/extension/brave_extension/content_element_picker.ts;brave_brave-core;89b16a32f4ef3a9eff56eb70c246d8af;OPEN;0min;0min;2021-04-14T19:56:38+0200;2021-06-30T12:30:32+0200;;CODE_SMELL;;
AXjwIPhPtesEcbWBnPB9;Web:AvoidCommentedOutCodeCheck;MAJOR;brave_brave-core:components/brave_extension/extension/brave_extension/elementPicker.html;brave_brave-core;c11bb7eec8b60626961f63cda07648ac;OPEN;5min;5min;2021-04-14T02:31:16+0200;2021-04-20T18:29:30+0200;;CODE_SMELL;;
AXjwIPhPtesEcbWBnPB-;Web:AvoidCommentedOutCodeCheck;MAJOR;brave_brave-core:components/brave_extension/extension/brave_extension/elementPicker.html;brave_brave-core;c11bb7eec8b60626961f63cda07648ac;OPEN;5min;5min;2021-04-14T02:31:16+0200;2021-04-20T18:29:30+0200;;CODE_SMELL;;
AXjwIPhPtesEcbWBnPB_;Web:AvoidCommentedOutCodeCheck;MAJOR;brave_brave-core:components/brave_extension/extension/brave_extension/elementPicker.html;brave_brave-core;4379f308048892ace0244ceaea1fc42a;OPEN;5min;5min;2021-04-14T02:31:16+0200;2021-04-20T18:29:30+0200;;CODE_SMELL;;
AXjwIPddtesEcbWBnPB3;javascript:S1301;MINOR;brave_brave-core:components/brave_extension/extension/brave_extension/elementPicker.js;brave_brave-core;d261197e458618a54e2446c660b38359;OPEN;5min;5min;2021-04-14T02:31:16+0200;2021-04-20T18:29:30+0200;;CODE_SMELL;;
AXiJy8ETdMdIIJYWVY-o;typescript:S4782;MAJOR;brave_brave-core:components/brave_wallet_ui/components/extension/panel-header/index.tsx;brave_brave-core;fdcb4d4a37a1e794509e71ab7c65dc19;OPEN;1min;1min;2021-03-30T16:46:24+0200;2021-03-30T16:57:13+0200;;CODE_SMELL;;
AXiJy8B7dMdIIJYWVY-n;typescript:S4782;MAJOR;brave_brave-core:components/brave_wallet_ui/components/extension/panel/index.tsx;brave_brave-core;fdcb4d4a37a1e794509e71ab7c65dc19;OPEN;1min;1min;2021-03-30T16:46:24+0200;2021-03-30T16:57:13+0200;;CODE_SMELL;;
AXilJEPRZppFir9l6b0v;typescript:S3358;MAJOR;brave_brave-core:components/brave_rewards/resources/shared/components/onboarding/tour_navigation.tsx;brave_brave-core;5b98c215a2afd04c25c110f3b813a03d;OPEN;5min;5min;2021-03-24T17:37:27+0100;2021-03-24T17:50:55+0100;;CODE_SMELL;;
AXilJEOhZppFir9l6b0t;typescript:S1301;MINOR;brave_brave-core:components/brave_rewards/resources/shared/components/onboarding/rewards_tour_panels.tsx;brave_brave-core;2f3156f171b7de18fd5cb80502ee1b7a;OPEN;5min;5min;2021-03-23T17:04:09+0100;2021-03-23T17:09:55+0100;;CODE_SMELL;;
AXguINQ5_3VVTJlcT6L7;javascript:S1186;CRITICAL;brave_brave-core:browser/resources/settings/brave_wallet_page/brave_wallet_browser_proxy.js;brave_brave-core;258a6665d14ed451c3e70db13005c413;CLOSED;5min;5min;2021-03-12T22:32:16+0100;2022-10-14T01:47:31+0200;2022-10-14T01:47:31+0200;CODE_SMELL;FIXED;bbondy@github
AXgjKqqoZ_gIhQ5Iwk-x;typescript:S1301;MINOR;brave_brave-core:components/brave_rewards/resources/extension/brave_rewards/background.ts;brave_brave-core;bc6830d69a2a96bba9a33d49e28381cb;CLOSED;5min;5min;2021-03-11T22:18:15+0100;2022-10-19T23:14:38+0200;2022-10-19T23:14:38+0200;CODE_SMELL;FIXED;
AXgjKqqUZ_gIhQ5Iwk-o;typescript:S3776;CRITICAL;brave_brave-core:components/brave_rewards/resources/extension/brave_rewards/background/reducers/promotion_reducer.ts;brave_brave-core;3d4cc3aee4969d299954232a9a363ad2;CLOSED;44min;44min;2021-03-11T22:18:15+0100;2022-10-19T23:14:38+0200;2022-10-19T23:14:38+0200;CODE_SMELL;FIXED;
AXgjKqqPZ_gIhQ5Iwk-n;typescript:S3776;CRITICAL;brave_brave-core:components/brave_rewards/resources/extension/brave_rewards/background/reducers/rewards_panel_reducer.ts;brave_brave-core;253be55295edef8288bc43e8398cb81f;CLOSED;1h46min;1h46min;2021-03-11T22:18:15+0100;2022-10-19T23:14:38+0200;2022-10-19T23:14:38+0200;CODE_SMELL;FIXED;
AXgjKqquZ_gIhQ5Iwk-y;typescript:S1854;MAJOR;brave_brave-core:components/brave_rewards/resources/extension/brave_rewards/utils.ts;brave_brave-core;9d80d64296ccb4bd8cd10dc3ef76eda5;CLOSED;15min;15min;2021-03-11T22:18:15+0100;2022-10-19T23:14:38+0200;2022-10-19T23:14:38+0200;CODE_SMELL;FIXED;
AXgjKqq4Z_gIhQ5Iwk-2;typescript:S4043;MAJOR;brave_brave-core:components/brave_rewards/resources/internals/components/contributions.tsx;brave_brave-core;490e6a8dbb210ac0b514fe456c186134;OPEN;5min;5min;2021-03-11T22:18:15+0100;2021-03-11T22:18:15+0100;;CODE_SMELL;;
AXgjKqcuZ_gIhQ5Iwk8r;typescript:S4138;MINOR;brave_brave-core:components/brave_rewards/resources/page/components/adsBox.tsx;brave_brave-core;3f7d009359d2a35124d67bf67e72baeb;OPEN;5min;5min;2021-03-11T22:18:15+0100;2021-03-11T22:18:15+0100;;CODE_SMELL;;
AXgjKqcuZ_gIhQ5Iwk8s;typescript:S4138;MINOR;brave_brave-core:components/brave_rewards/resources/page/components/adsBox.tsx;brave_brave-core;9250778b27a28fe6cf040b164c6db64d;OPEN;5min;5min;2021-03-11T22:18:15+0100;2021-03-11T22:18:15+0100;;CODE_SMELL;;
AXgjKqc9Z_gIhQ5Iwk8w;typescript:S4043;MAJOR;brave_brave-core:components/brave_rewards/resources/page/components/contributeBox.tsx;brave_brave-core;ba888935d20b42db0e52d134de7fbcc6;OPEN;5min;5min;2021-03-11T22:18:15+0100;2021-03-11T22:18:15+0100;;CODE_SMELL;;
AXgjKqdEZ_gIhQ5Iwk8x;typescript:S1940;MINOR;brave_brave-core:components/brave_rewards/resources/page/components/monthlyTipsBox.tsx;brave_brave-core;aa5767d7949cfd8d3a08f2b7535a95e3;OPEN;2min;2min;2021-03-11T22:18:15+0100;2022-03-06T01:08:01+0100;;CODE_SMELL;;
AXgjKqahZ_gIhQ5Iwk8p;typescript:S4165;MAJOR;brave_brave-core:components/brave_rewards/resources/page/components/pageWallet.tsx;brave_brave-core;f5d658b934c242aa14326f22fc683be8;OPEN;5min;5min;2021-03-11T22:18:15+0100;2021-03-11T22:18:15+0100;;CODE_SMELL;;
AXgjKqc4Z_gIhQ5Iwk8v;typescript:S1940;MINOR;brave_brave-core:components/brave_rewards/resources/page/components/tipsBox.tsx;brave_brave-core;aa5767d7949cfd8d3a08f2b7535a95e3;OPEN;2min;2min;2021-03-11T22:18:15+0100;2021-03-11T22:18:15+0100;;CODE_SMELL;;
AXgjKqdRZ_gIhQ5Iwk81;typescript:S3776;CRITICAL;brave_brave-core:components/brave_rewards/resources/page/reducers/promotion_reducer.ts;brave_brave-core;5423d4b3db05365a1dc594a06f2fe42d;OPEN;32min;32min;2021-03-11T22:18:15+0100;2022-09-19T19:23:31+0200;;CODE_SMELL;;
AXgjKqdWZ_gIhQ5Iwk82;typescript:S3776;CRITICAL;brave_brave-core:components/brave_rewards/resources/page/reducers/rewards_reducer.ts;brave_brave-core;e5ec3c0b8cef37910e2a126fdcd548d4;OPEN;1h3min;1h3min;2021-03-11T22:18:15+0100;2022-10-26T18:14:10+0200;;CODE_SMELL;;
AXgjKqdWZ_gIhQ5Iwk83;typescript:S1479;MAJOR;brave_brave-core:components/brave_rewards/resources/page/reducers/rewards_reducer.ts;brave_brave-core;c9a40beb5ab5557293e6f090d7a8df5b;OPEN;30min;30min;2021-03-11T22:18:15+0100;2022-10-26T21:08:59+0200;;CODE_SMELL;;bbondy@github
AXgjKqdWZ_gIhQ5Iwk84;typescript:S2201;MAJOR;brave_brave-core:components/brave_rewards/resources/page/reducers/rewards_reducer.ts;brave_brave-core;da2be0a978cafb55d991b62be16ec743;OPEN;5min;5min;2021-03-11T22:18:15+0100;2021-03-11T22:18:15+0100;;BUG;;
AXgjKqdjZ_gIhQ5Iwk86;typescript:S3776;CRITICAL;brave_brave-core:components/brave_rewards/resources/page/reducers/wallet_reducer.ts;brave_brave-core;cae5d5e001351f08717b12f543f49349;OPEN;33min;33min;2021-03-11T22:18:15+0100;2022-10-26T18:14:10+0200;;CODE_SMELL;;
AXgjKqdjZ_gIhQ5Iwk87;typescript:S1135;INFO;brave_brave-core:components/brave_rewards/resources/page/reducers/wallet_reducer.ts;brave_brave-core;9f75e4875d59a6208ad7d19fd5498a8b;OPEN;0min;0min;2021-03-11T22:18:15+0100;2021-06-30T12:30:32+0200;;CODE_SMELL;;
AXgjKqlVZ_gIhQ5Iwk95;typescript:S1135;INFO;brave_brave-core:components/brave_rewards/resources/ui/components/box/index.tsx;brave_brave-core;b7b1e314614cf326c6e2b6eba1540682;OPEN;0min;0min;2021-03-11T22:18:15+0100;2021-06-30T12:30:32+0200;;CODE_SMELL;;
AXgjKqfEZ_gIhQ5Iwk9L;typescript:S1301;MINOR;brave_brave-core:components/brave_rewards/resources/ui/components/checkout/creditCardForm/icons.tsx;brave_brave-core;5aeacecddbdde97ae44ed0363d93f88a;OPEN;5min;5min;2021-03-11T22:18:15+0100;2021-03-11T22:18:15+0100;;CODE_SMELL;;
AXgjKqfkZ_gIhQ5Iwk9Q;typescript:S3358;MAJOR;brave_brave-core:components/brave_rewards/resources/ui/components/checkout/useWalletPanel/index.tsx;brave_brave-core;f6845f1dceaa522d64099aa8d84e6c8d;OPEN;5min;5min;2021-03-11T22:18:15+0100;2021-03-11T22:18:15+0100;;CODE_SMELL;;
AXgjKqjYZ_gIhQ5Iwk9l;typescript:S1135;INFO;brave_brave-core:components/brave_rewards/resources/ui/components/modalBackupRestore/index.tsx;brave_brave-core;b7b1e314614cf326c6e2b6eba1540682;OPEN;0min;0min;2021-03-11T22:18:15+0100;2021-06-30T12:30:32+0200;;CODE_SMELL;;
AXgjKqe1Z_gIhQ5Iwk9F;typescript:S1135;INFO;brave_brave-core:components/brave_rewards/resources/ui/components/profile/index.tsx;brave_brave-core;b7b1e314614cf326c6e2b6eba1540682;OPEN;0min;0min;2021-03-11T22:18:15+0100;2021-06-30T12:30:32+0200;;CODE_SMELL;;
AXgjKqe1Z_gIhQ5Iwk9G;typescript:S3358;MAJOR;brave_brave-core:components/brave_rewards/resources/ui/components/profile/index.tsx;brave_brave-core;06b21f6fce4a9f625e7dec6a6f08a831;OPEN;5min;5min;2021-03-11T22:18:15+0100;2021-03-11T22:18:15+0100;;CODE_SMELL;;
AXgjKqe1Z_gIhQ5Iwk9I;typescript:S3358;MAJOR;brave_brave-core:components/brave_rewards/resources/ui/components/profile/index.tsx;brave_brave-core;c7b00d1c557c4f0f74343e4518a9dca5;OPEN;5min;5min;2021-03-11T22:18:15+0100;2021-03-11T22:18:15+0100;;CODE_SMELL;;
AXgjKqjqZ_gIhQ5Iwk9o;typescript:S3358;MAJOR;brave_brave-core:components/brave_rewards/resources/ui/components/tableContribute/index.tsx;brave_brave-core;a729ae4811f0f6fe8f0d24691e13d51e;OPEN;5min;5min;2021-03-11T22:18:15+0100;2021-03-11T22:18:15+0100;;CODE_SMELL;;
AXgjKqjqZ_gIhQ5Iwk9p;typescript:S3776;CRITICAL;brave_brave-core:components/brave_rewards/resources/ui/components/tableContribute/index.tsx;brave_brave-core;cfe1fa83cad67ed2fe5453b8ea96c5a3;OPEN;9min;9min;2021-03-11T22:18:15+0100;2021-03-11T22:18:15+0100;;CODE_SMELL;;
AXgjKqg7Z_gIhQ5Iwk9Y;typescript:S1110;MAJOR;brave_brave-core:components/brave_rewards/resources/ui/components/walletSummary/index.tsx;brave_brave-core;175877fbb37879c74341b2218aec2431;CLOSED;1min;1min;2021-03-11T22:18:15+0100;2022-10-13T20:04:56+0200;2022-10-13T20:04:56+0200;CODE_SMELL;REMOVED;
AXgcopKQVKCCi6dWevgD;javascript:S1186;CRITICAL;brave_brave-core:browser/resources/settings/brave_ipfs_page/brave_ipfs_browser_proxy.js;brave_brave-core;ba23f7a9cce4afc4da0583cb6fb522a4;CLOSED;5min;5min;2021-03-05T18:48:03+0100;2022-10-14T01:47:31+0200;2022-10-14T01:47:31+0200;CODE_SMELL;FIXED;
AXfxG2HbJx3bu-PKL1PW;typescript:S3776;CRITICAL;brave_brave-core:components/brave_new_tab_ui/components/default/settings/index.ts;brave_brave-core;06f6338204654cbc6c1da4f99fe2e8b7;OPEN;10min;10min;2021-02-25T04:39:28+0100;2021-02-25T04:39:28+0100;;CODE_SMELL;;
AXfxG2KOJx3bu-PKL1Po;typescript:S3776;CRITICAL;brave_brave-core:components/brave_new_tab_ui/containers/newTab/index.tsx;brave_brave-core;479a5f2069cbc93826d8870287dd6036;OPEN;9min;9min;2021-02-25T00:50:31+0100;2022-09-18T22:59:29+0200;;CODE_SMELL;;
AXeJOqyL3eLtOC7s5ABV;javascript:S1128;MINOR;brave_brave-core:browser/resources/settings/brave_ipfs_page/brave_ipfs_browser_proxy.js;brave_brave-core;8e2be4852648ca2c689db8f260331950;CLOSED;2min;2min;2021-02-09T17:02:40+0100;2022-10-14T01:47:31+0200;2022-10-14T01:47:31+0200;CODE_SMELL;FIXED;bbondy@github
AXelesMCbtYYmN5cwm1p;javascript:S1186;CRITICAL;brave_brave-core:browser/resources/settings/brave_wallet_page/brave_wallet_browser_proxy.js;brave_brave-core;45394be60166f355134b8960d02168cd;CLOSED;5min;5min;2021-02-09T17:02:40+0100;2022-10-14T01:47:31+0200;2022-10-14T01:47:31+0200;CODE_SMELL;FIXED;bbondy@github
AXelesMCbtYYmN5cwm1q;javascript:S1186;CRITICAL;brave_brave-core:browser/resources/settings/brave_wallet_page/brave_wallet_browser_proxy.js;brave_brave-core;cf59f948f8e07b555fc74760f4f3e8eb;CLOSED;5min;5min;2021-02-09T17:02:40+0100;2022-10-14T01:47:31+0200;2022-10-14T01:47:31+0200;CODE_SMELL;FIXED;bbondy@github
AXelesLhbtYYmN5cwm1c;javascript:S1186;CRITICAL;brave_brave-core:browser/resources/settings/brave_ipfs_page/brave_ipfs_browser_proxy.js;brave_brave-core;feaa00698f2321576ea0f982e20ac1ee;CLOSED;5min;5min;2021-02-06T16:24:59+0100;2022-10-14T01:47:31+0200;2022-10-14T01:47:31+0200;CODE_SMELL;FIXED;
AXelesLhbtYYmN5cwm1d;javascript:S1186;CRITICAL;brave_brave-core:browser/resources/settings/brave_ipfs_page/brave_ipfs_browser_proxy.js;brave_brave-core;a43aac6ba1747fdc35a5af2db9c66d4b;CLOSED;5min;5min;2021-02-06T16:24:59+0100;2022-10-14T01:47:31+0200;2022-10-14T01:47:31+0200;CODE_SMELL;FIXED;
AXelesLhbtYYmN5cwm1e;javascript:S1186;CRITICAL;brave_brave-core:browser/resources/settings/brave_ipfs_page/brave_ipfs_browser_proxy.js;brave_brave-core;68e9d8598447d24b82508fa27f740c15;CLOSED;5min;5min;2021-02-06T16:24:59+0100;2022-10-14T01:47:31+0200;2022-10-14T01:47:31+0200;CODE_SMELL;FIXED;
AXelerr4btYYmN5cwmya;javascript:S3776;CRITICAL;brave_brave-core:build/commands/lib/test.js;brave_brave-core;af087da73c80a1d7ae69eaa9c4d18b6d;OPEN;17min;17min;2021-01-27T19:02:49+0100;2022-03-24T08:57:08+0100;;CODE_SMELL;;
AXeler6bbtYYmN5cwm0h;typescript:S1135;INFO;brave_brave-core:components/brave_new_tab_ui/components/default/braveToday/cards/_articles/cardArticleLarge.tsx;brave_brave-core;5d1536d8e430b14883e16b434fe74604;OPEN;0min;0min;2021-01-21T07:14:30+0100;2021-06-30T12:30:32+0200;;CODE_SMELL;;petemill@github
AXelesMkbtYYmN5cwm11;javascript:S1186;CRITICAL;brave_brave-core:browser/resources/settings/brave_default_extensions_page/brave_default_extensions_browser_proxy.js;brave_brave-core;b9e03133e63158505f7226157bd3601d;CLOSED;5min;5min;2021-01-19T14:42:10+0100;2022-10-14T01:47:31+0200;2022-10-14T01:47:31+0200;CODE_SMELL;FIXED;
AXelesMkbtYYmN5cwm12;javascript:S1186;CRITICAL;brave_brave-core:browser/resources/settings/brave_default_extensions_page/brave_default_extensions_browser_proxy.js;brave_brave-core;29e550844e8999147db22ec46dc2be68;CLOSED;5min;5min;2021-01-19T14:42:10+0100;2022-10-14T01:47:31+0200;2022-10-14T01:47:31+0200;CODE_SMELL;FIXED;
AXbXRjCfzwPtzICP6LFL;python:S1481;MINOR;brave_brave-core:script/virustotal_scan.py;brave_brave-core;8d0da920a85e0e449efc0c890b0ee382;OPEN;5min;5min;2021-01-05T11:57:00+0100;2021-01-05T11:57:00+0100;;CODE_SMELL;;mihaiplesa@github
AX_VkfhEa0k3Hx8XNrjH;python:S1135;INFO;brave_brave-core:installer/mac/copy_x64_binary.py;brave_brave-core;0f43dbb4235a7e24673ffb0442c9bb6d;OPEN;0min;0min;2020-12-30T23:10:26+0100;2022-03-29T14:02:38+0200;;CODE_SMELL;;
AXelersgbtYYmN5cwmyo;javascript:S3776;CRITICAL;brave_brave-core:build/commands/lib/config.js;brave_brave-core;3767fdbf3b17a39e92fed950933d3136;OPEN;1h14min;1h14min;2020-12-18T13:24:57+0100;2022-08-04T16:18:04+0200;;CODE_SMELL;;
AXelersMbtYYmN5cwmyf;javascript:S1135;INFO;brave_brave-core:build/commands/lib/util.js;brave_brave-core;7b2115ce4cf27026fcccbd799554eb6d;OPEN;0min;0min;2020-12-18T13:24:57+0100;2021-06-30T12:30:32+0200;;CODE_SMELL;;
AXZ10z6atjjC0l-9bSjH;python:S112;MAJOR;brave_brave-core:installer/mac/copy_x64_binary.py;brave_brave-core;6495582651c45294d3fbd15428b5e02d;OPEN;20min;20min;2020-12-18T13:24:57+0100;2020-12-18T13:26:16+0100;;CODE_SMELL;;
AXZoMvWq3RsZ5hkMdHmg;javascript:S1128;MINOR;brave_brave-core:browser/resources/extensions/brave_overrides/extensions_detail_view.js;brave_brave-core;251500d99cb6a2f7ebfe2b47b69ea1b6;CLOSED;2min;2min;2020-12-14T23:59:35+0100;2022-10-14T01:47:31+0200;2022-10-14T01:47:31+0200;CODE_SMELL;FIXED;
AXeler8cbtYYmN5cwm04;typescript:S3776;CRITICAL;brave_brave-core:components/brave_new_tab_ui/components/default/page/index.tsx;brave_brave-core;4c7a8a139fb5068fb5853329df0c1cad;OPEN;7min;7min;2020-12-14T23:30:01+0100;2021-02-15T12:34:44+0100;;CODE_SMELL;;petemill@github
AXZS3E-6NHeZuFw3Hk23;css:S4667;MAJOR;brave_brave-core:browser/resources/settings/brave_ipfs_page/change_ipfs_gateway_dialog.html;brave_brave-core;1ef0bca0c8fe511a919ad12472e6c67f;OPEN;1min;1min;2020-12-09T21:32:30+0100;2021-02-07T02:03:09+0100;;CODE_SMELL;;yrliou@github
AXelers2btYYmN5cwmyq;javascript:S4138;MINOR;brave_brave-core:build/commands/lib/l10nUtil.js;brave_brave-core;980b3c5b887cf2bc537dde7628bf4a94;OPEN;5min;5min;2020-12-07T15:53:59+0100;2021-05-03T14:01:56+0200;;CODE_SMELL;;mihaiplesa@github
AXZEwme0VfJzRsvRaOVK;python:S1542;MAJOR;brave_brave-core:build/commands/scripts/lint.py;brave_brave-core;4af810840da9a18f6d7d49cf1f78c988;OPEN;10min;10min;2020-12-03T23:13:22+0100;2021-05-03T14:01:56+0200;;CODE_SMELL;;
AXeleru9btYYmN5cwmy5;typescript:S3776;CRITICAL;brave_brave-core:components/brave_extension/extension/brave_extension/background/greaselion.ts;brave_brave-core;5dc7d2ab1e5981b0b05486d0db4da6c6;OPEN;7min;7min;2020-12-03T12:55:10+0100;2021-02-15T12:34:44+0100;;CODE_SMELL;;
AXeleru9btYYmN5cwmy6;typescript:S3776;CRITICAL;brave_brave-core:components/brave_extension/extension/brave_extension/background/greaselion.ts;brave_brave-core;263f201d2f085f8989dcdde9ec3c1cce;OPEN;12min;12min;2020-12-03T12:55:10+0100;2021-02-15T12:34:44+0100;;CODE_SMELL;;
AXeler_obtYYmN5cwm1O;typescript:S1135;INFO;brave_brave-core:components/brave_new_tab_ui/async/today.ts;brave_brave-core;51dc2a8d332dbe202161fd9c3e685c46;OPEN;0min;0min;2020-12-01T09:57:07+0100;2021-06-30T12:30:32+0200;;CODE_SMELL;;petemill@github
AXeler_IbtYYmN5cwm1I;typescript:S1135;INFO;brave_brave-core:components/brave_new_tab_ui/reducers/today/index.ts;brave_brave-core;51dc2a8d332dbe202161fd9c3e685c46;OPEN;0min;0min;2020-12-01T09:57:07+0100;2021-06-30T12:30:32+0200;;CODE_SMELL;;petemill@github
AX0D2ZfhGvfvSmRL2yjI;typescript:S1135;INFO;brave_brave-core:components/common/privateCDN.ts;brave_brave-core;4d6f2d8f0625f964f34444e2920703fe;OPEN;0min;0min;2020-12-01T09:57:07+0100;2021-11-09T09:35:44+0100;;CODE_SMELL;;petemill@github
AX0D2ZfhGvfvSmRL2yjJ;typescript:S1135;INFO;brave_brave-core:components/common/privateCDN.ts;brave_brave-core;37f8d5cb36adc9f69432ed83e6db9cfa;OPEN;0min;0min;2020-12-01T09:57:07+0100;2021-11-09T09:35:44+0100;;CODE_SMELL;;petemill@github
AXeler6RbtYYmN5cwm0e;typescript:S1135;INFO;brave_brave-core:components/brave_new_tab_ui/components/default/braveToday/cards/PublisherMeta.tsx;brave_brave-core;8d7035377e310816b5dc870b52ec4c8a;OPEN;0min;0min;2020-11-10T07:36:27+0100;2021-06-30T12:30:32+0200;;CODE_SMELL;;petemill@github
AXeler6RbtYYmN5cwm0f;typescript:S1135;INFO;brave_brave-core:components/brave_new_tab_ui/components/default/braveToday/cards/PublisherMeta.tsx;brave_brave-core;aee3af6e05d5444f9dc5f9cf55cf59bd;OPEN;0min;0min;2020-11-10T07:36:27+0100;2021-06-30T12:30:32+0200;;CODE_SMELL;;petemill@github
AXelersgbtYYmN5cwmyh;javascript:S3776;CRITICAL;brave_brave-core:build/commands/lib/config.js;brave_brave-core;0869b8c1e7985688574c9acd0d2880e4;OPEN;52min;52min;2020-11-08T10:05:14+0100;2022-09-02T03:34:01+0200;;CODE_SMELL;;
AYI6Z_0otWDV3wxS6Iwh;typescript:S6440;MAJOR;brave_brave-core:components/brave_new_tab_ui/components/default/braveToday/useScrollIntoView.ts;brave_brave-core;1793d75e3048dca941743d8b110d388b;OPEN;10min;10min;2020-11-08T05:58:50+0100;2022-07-26T14:03:11+0200;;BUG;;petemill@github
AYI6Z_0otWDV3wxS6Iwi;typescript:S6440;MAJOR;brave_brave-core:components/brave_new_tab_ui/components/default/braveToday/useScrollIntoView.ts;brave_brave-core;19d0e324b50717dd270a4c158a9aa654;OPEN;10min;10min;2020-11-08T05:58:50+0100;2022-07-26T14:03:11+0200;;BUG;;petemill@github
AYI6Z_0otWDV3wxS6Iwj;typescript:S6440;MAJOR;brave_brave-core:components/brave_new_tab_ui/components/default/braveToday/useScrollIntoView.ts;brave_brave-core;4c7a8a139fb5068fb5853329df0c1cad;OPEN;10min;10min;2020-11-08T05:58:50+0100;2022-07-26T14:03:11+0200;;BUG;;petemill@github
AXeler8cbtYYmN5cwm05;typescript:S3358;MAJOR;brave_brave-core:components/brave_new_tab_ui/components/default/page/index.tsx;brave_brave-core;1fb4aa5ab0caa255338b7cc770ddf595;OPEN;5min;5min;2020-11-08T05:58:50+0100;2021-02-15T12:34:44+0100;;CODE_SMELL;;petemill@github
AXeler8cbtYYmN5cwm08;typescript:S1135;INFO;brave_brave-core:components/brave_new_tab_ui/components/default/page/index.tsx;brave_brave-core;b9eebb11c9d76e3bf09747303d98105d;OPEN;0min;0min;2020-11-08T05:58:50+0100;2021-06-30T12:30:32+0200;;CODE_SMELL;;petemill@github
AYI6Z_6FtWDV3wxS6Iwt;typescript:S6441;MAJOR;brave_brave-core:components/brave_new_tab_ui/containers/newTab/index.tsx;brave_brave-core;0a6819d571384e188fc59975bff20ff9;OPEN;5min;5min;2020-11-08T05:58:50+0100;2022-07-26T14:03:11+0200;;CODE_SMELL;;petemill@github
AXeler-ebtYYmN5cwm1F;typescript:S1135;INFO;brave_brave-core:components/brave_new_tab_ui/containers/newTab/settings.tsx;brave_brave-core;6de669dca27f193c7d4b3be8ec1daf6f;OPEN;0min;0min;2020-11-08T05:58:50+0100;2021-06-30T12:30:32+0200;;CODE_SMELL;;petemill@github
AXWo5IU318NU4sH0GdZH;typescript:S1472;MINOR;brave_brave-core:components/brave_new_tab_ui/containers/newTab/settings/braveToday/publisherPrefs.tsx;brave_brave-core;6d066f1f197f4fd3c12ad6a07a61f0cc;OPEN;5min;5min;2020-11-08T05:58:50+0100;2022-10-03T22:06:56+0200;;CODE_SMELL;;petemill@github
AXeler-MbtYYmN5cwm1E;typescript:S1135;INFO;brave_brave-core:components/brave_new_tab_ui/containers/newTab/settings/braveToday/sources.tsx;brave_brave-core;8d9e8c98b99afc926240d63244ce0220;OPEN;0min;0min;2020-11-08T05:58:50+0100;2021-06-30T12:30:32+0200;;CODE_SMELL;;petemill@github
AXeler6bbtYYmN5cwm0g;typescript:S1135;INFO;brave_brave-core:components/brave_new_tab_ui/components/default/braveToday/cards/_articles/cardArticleLarge.tsx;brave_brave-core;d81859e6ea5b43f7ff3540c526ea8107;OPEN;0min;0min;2020-11-08T05:58:49+0100;2021-06-30T12:30:32+0200;;CODE_SMELL;;petemill@github
AXeler6ybtYYmN5cwm0i;typescript:S1135;INFO;brave_brave-core:components/brave_new_tab_ui/components/default/braveToday/cards/_articles/cardArticleMedium.tsx;brave_brave-core;d81859e6ea5b43f7ff3540c526ea8107;OPEN;0min;0min;2020-11-08T05:58:49+0100;2021-06-30T12:30:32+0200;;CODE_SMELL;;petemill@github
AXeler_IbtYYmN5cwm1J;typescript:S1135;INFO;brave_brave-core:components/brave_new_tab_ui/reducers/today/index.ts;brave_brave-core;df411d6f3b1c41d223d650f8d9f562a5;OPEN;0min;0min;2020-11-08T05:58:49+0100;2021-06-30T12:30:32+0200;;CODE_SMELL;;petemill@github
AXelersgbtYYmN5cwmyi;javascript:S3776;CRITICAL;brave_brave-core:build/commands/lib/config.js;brave_brave-core;c36acce2a1918fc7f6e47b33c50a68f9;OPEN;51min;51min;2020-11-06T08:44:43+0100;2022-10-20T23:45:51+0200;;CODE_SMELL;;
